4,10,1,99,5
5,-10,1,99,4
4,-10,1,99,6
5,10,2,99,7
5,-10,0,99,5
5,10,3,99,5
3,10,1,99,6
6,10,3,99,6
5,10,0,99,5
3,10,3,99,6
4,10,2,99,6
3,-10,3,99,1
4,-10,0,99,4
4,-10,3,99,4
4,10,0,99,8
5,-10,3,99,2
4,10,3,99,7
3,-10,2,99,1
6,-10,0,99,9
5,10,1,99,6
3,10,0,99,7
4,-10,2,99,6
3,10,2,99,5
3,-10,1,99,6
6,-10,1,99,2
6,10,2,99,5
6,-10,3,99,7
6,10,0,99,6
6,-10,2,99,3
5,-10,2,99,3
6,10,1,99,7
3,-10,0,99,3
