code_event,myEvent,onsets,response,rt
6,5,0.00715440069325,99,99.0
54,99,0.788429773878,99,99.0
54,99,1.57110735518,99,99.0
55,99,2.35470191075,99,99.0
40,9,3.13945819717,false,845.394855249
5,4,5.52357116539,99,99.0
51,-10,6.30737104977,99,99.0
22,1,7.09109964513,99,99.0
55,99,7.8735091798,99,99.0
45,4,9.05733738781,false,412.894436507
6,5,11.4415205112,99,99.0
53,10,12.2260382933,99,99.0
24,3,13.0098513415,99,99.0
55,99,13.7923431935,99,99.0
39,8,14.5773513676,true,728.462225525
6,5,16.9602600641,99,99.0
51,-10,17.7438180548,99,99.0
23,2,18.5284673986,99,99.0
55,99,19.311070524,99,99.0
34,3,20.0947263207,true,663.076785626
4,3,22.4791062528,99,99.0
53,10,23.2627184772,99,99.0
24,3,24.04625356,99,99.0
55,99,24.8300276824,99,99.0
48,7,26.014777057,false,545.193007914
6,5,28.3978664574,99,99.0
54,99,29.1814007943,99,99.0
54,99,29.9651288934,99,99.0
55,99,30.7487617129,99,99.0
37,6,31.5334869081,false,1062.07781227
7,6,33.9165435662,99,99.0
54,99,34.700461217,99,99.0
54,99,35.4841316178,99,99.0
55,99,36.2674496727,99,99.0
37,6,37.0511297846,true,946.45525387
6,5,39.4354299075,99,99.0
53,10,40.2189374961,99,99.0
21,0,41.0037370028,99,99.0
55,99,41.7863160024,99,99.0
36,5,42.569825648,true,813.156019431
4,3,44.9540184163,99,99.0
53,10,45.7431771766,99,99.0
21,0,46.5213945708,99,99.0
55,99,47.3051287811,99,99.0
37,6,48.0886892349,false,1196.43576874
4,3,50.4726527409,99,99.0
51,-10,51.2564174259,99,99.0
24,3,52.040189001,99,99.0
55,99,52.8237112931,99,99.0
31,0,53.6077412458,true,1062.74633633
4,3,55.9919788735,99,99.0
51,-10,56.7752593349,99,99.0
23,2,57.5588586181,99,99.0
55,99,58.3424113999,99,99.0
43,2,59.5264110367,true,746.183469193
7,6,61.9105268831,99,99.0
51,-10,62.6941353,99,99.0
21,0,63.4776942771,99,99.0
55,99,64.2612489325,99,99.0
33,2,65.0455219367,false,895.856950432
7,6,67.4292083136,99,99.0
53,10,68.2126182226,99,99.0
21,0,68.9964440103,99,99.0
55,99,69.780061209,99,99.0
36,5,70.5639469896,false,1346.33216355
6,5,72.9478848089,99,99.0
54,99,73.7313862562,99,99.0
54,99,74.5150595772,99,99.0
55,99,75.2990803572,99,99.0
40,9,76.0824910391,false,1096.43202322
7,6,78.4665951412,99,99.0
51,-10,79.2501417757,99,99.0
23,2,80.0339452059,99,99.0
55,99,80.8175409944,99,99.0
35,4,81.6011214178,true,846.446133917
6,5,83.9854673054,99,99.0
53,10,84.7688730971,99,99.0
24,3,85.5528887764,99,99.0
55,99,86.3362089274,99,99.0
39,8,87.1198271277,true,963.163855951
6,5,89.5040465753,99,99.0
53,10,90.2877647738,99,99.0
22,1,91.0713933919,99,99.0
55,99,91.855074788,99,99.0
44,3,93.0386629851,false,713.220389909
4,3,95.4230798128,99,99.0
54,99,96.2070533123,99,99.0
54,99,96.9901433259,99,99.0
55,99,97.773796536,99,99.0
38,7,98.5575172518,false,1630.02313476
7,6,100.941708345,99,99.0
53,10,101.725598736,99,99.0
22,1,102.509299684,99,99.0
55,99,103.292685927,99,99.0
44,3,104.47627948,false,963.221415761
6,5,106.860805106,99,99.0
51,-10,107.644267499,99,99.0
21,0,108.427805508,99,99.0
55,99,109.211405705,99,99.0
48,7,110.395425176,false,896.296870895
5,4,112.779509294,99,99.0
53,10,113.563238638,99,99.0
21,0,114.346734909,99,99.0
55,99,115.1302095,99,99.0
35,4,115.914328594,true,2129.89597057
5,4,118.298259508,99,99.0
51,-10,119.082010644,99,99.0
22,1,119.865457741,99,99.0
55,99,120.649062476,99,99.0
45,4,121.833118145,false,1129.60639526
5,4,124.217162327,99,99.0
53,10,125.000745228,99,99.0
24,3,125.78427884,99,99.0
55,99,126.568194416,99,99.0
45,4,127.751852077,false,913.011117955
5,4,130.136199799,99,99.0
53,10,130.919580995,99,99.0
22,1,131.703214898,99,99.0
55,99,132.487004764,99,99.0
36,5,133.270426685,true,846.47468687
6,5,135.654777926,99,99.0
51,-10,136.438391365,99,99.0
24,3,137.222214948,99,99.0
55,99,138.005539975,99,99.0
43,2,139.189527389,0,0.0
7,6,141.573655043,99,99.0
54,99,142.357266729,99,99.0
54,99,143.140843272,99,99.0
55,99,143.924434306,99,99.0
47,6,145.108159963,true,1063.25446616
5,4,147.492497216,99,99.0
51,-10,148.276302838,99,99.0
21,0,149.059648869,99,99.0
55,99,149.843348875,99,99.0
38,7,150.627007441,false,1780.08266957
5,4,153.011367654,99,99.0
51,-10,153.794790525,99,99.0
23,2,154.578411122,99,99.0
55,99,155.362020757,99,99.0
43,2,156.545980584,true,1063.05929355
4,3,158.930472373,99,99.0
53,10,159.713797868,99,99.0
23,2,160.497316431,99,99.0
55,99,161.280964814,99,99.0
46,5,162.464769101,true,879.749872256
6,5,164.849085055,99,99.0
53,10,165.632632011,99,99.0
23,2,166.41633178,99,99.0
55,99,167.19992066,99,99.0
50,9,168.384471277,false,812.232886092
5,4,170.767874606,99,99.0
51,-10,171.551524177,99,99.0
24,3,172.335102177,99,99.0
55,99,173.118905216,99,99.0
36,5,173.902441628,false,1079.77262931
4,3,176.286654992,99,99.0
51,-10,177.07025515,99,99.0
21,0,177.85383357,99,99.0
55,99,178.637709604,99,99.0
34,3,179.421378179,true,1012.87527487
4,3,181.805342485,99,99.0
54,99,182.589089191,99,99.0
54,99,183.372517058,99,99.0
55,99,184.156216782,99,99.0
44,3,185.340137587,true,612.85585945
7,6,187.724551596,99,99.0
51,-10,188.507839673,99,99.0
24,3,189.292032062,99,99.0
55,99,190.075072185,99,99.0
42,1,191.259443108,false,662.441382767
4,3,193.643270144,99,99.0
51,-10,194.426714501,99,99.0
22,1,195.210401365,99,99.0
55,99,195.994062072,99,99.0
44,3,197.177966673,false,946.228156914
7,6,199.561959878,99,99.0
53,10,200.346315437,99,99.0
24,3,201.12925001,99,99.0
55,99,201.913000569,99,99.0
36,5,202.696553808,true,1513.26295629
7,6,205.080709921,99,99.0
51,-10,205.864365558,99,99.0
22,1,206.648104253,99,99.0
55,99,207.431591102,99,99.0
46,5,208.615480815,true,829.64245975
6,5,211.000061006,99,99.0
51,-10,211.783198222,99,99.0
22,1,212.566855341,99,99.0
55,99,213.350512248,99,99.0
34,3,214.134123338,false,1179.86848776
4,3,216.518514738,99,99.0
53,10,217.302022077,99,99.0
22,1,218.085510042,99,99.0
55,99,218.869137102,99,99.0
48,7,220.053362633,false,862.708899775
5,4,222.437285607,99,99.0
53,10,223.220747151,99,99.0
23,2,224.004504994,99,99.0
55,99,224.788137329,99,99.0
49,8,225.97191383,false,712.989353226
5,4,228.356101829,99,99.0
54,99,229.13971805,99,99.0
54,99,229.923245728,99,99.0
55,99,230.707361117,99,99.0
44,3,231.890806565,false,596.316015464
7,6,234.274977177,99,99.0
53,10,235.058721041,99,99.0
23,2,235.842251285,99,99.0
55,99,236.62595493,99,99.0
39,8,237.409547654,true,863.034401089
5,4,239.793657898,99,99.0
54,99,240.577533372,99,99.0
54,99,241.361243474,99,99.0
55,99,242.144677572,99,99.0
45,4,243.328434278,true,1046.43291573
