code_event,myEvent,onsets,response,rt
55,99,214.551018944,99,99.0
39,8,215.334961446,false,1146.05844812
6,5,217.718764371,99,99.0
53,10,218.502402832,99,99.0
23,2,219.285924565,99,99.0
55,99,220.069542537,99,99.0
37,6,220.853554784,false,1046.19294382
6,5,223.23775982,99,99.0
53,10,224.021288699,99,99.0
21,0,224.804673622,99,99.0
55,99,225.588336456,99,99.0
46,5,226.772181322,0,0.0
7,6,229.156370033,99,99.0
51,-10,229.939933125,99,99.0
24,3,230.723533307,99,99.0
55,99,231.507559233,99,99.0
33,2,232.291079931,false,1129.60477418
4,3,234.675154476,99,99.0
53,10,235.458779437,99,99.0
21,0,236.242391688,99,99.0
55,99,237.025959249,99,99.0
48,7,238.209761397,false,1063.11194529
4,3,240.594266383,99,99.0
54,99,241.377640003,99,99.0
54,99,242.161590036,99,99.0
55,99,242.944954673,99,99.0
36,5,243.728465269,false,746.369694825
