code_event,myEvent,onsets,response,rt
7,6,0.00698340206873,99,99.0
53,10,0.788431283669,99,99.0
23,2,1.57211481512,99,99.0
55,99,2.35567237565,99,99.0
48,7,3.5395514972,FALSE,528.670493048
6,5,5.92376187129,99,99.0
51,-10,6.70870933344,99,99.0
24,3,7.491136119,99,99.0
55,99,8.27356655861,99,99.0
34,3,9.05733321048,FALSE,613.019597949
5,4,11.4423863314,99,99.0
54,99,12.2251623081,99,99.0
54,99,13.0085758049,99,99.0
55,99,13.7925586697,99,99.0
43,2,14.9764572224,FALSE,596.068861661
4,3,17.3603972041,99,99.0
54,99,18.1439306508,99,99.0
54,99,18.927553296,99,99.0
55,99,19.7112147075,99,99.0
47,6,20.8950393006,FALSE,729.769394617
7,6,23.2793031866,99,99.0
54,99,24.0628464406,99,99.0
54,99,24.846457453,99,99.0
55,99,25.6303839097,99,99.0
37,6,26.4140018362,TRUE,1246.39686791
5,4,28.7980310945,99,99.0
53,10,29.58174446,99,99.0
22,1,30.3661857202,99,99.0
55,99,31.1489890197,99,99.0
47,6,32.3329668132,FALSE,629.388389178
6,5,34.7167071952,99,99.0
53,10,35.5004065338,99,99.0
24,3,36.2843974647,99,99.0
55,99,37.0678122216,99,99.0
36,5,37.8514587161,FALSE,746.340735815
5,4,40.2355792812,99,99.0
54,99,41.0192073729,99,99.0
54,99,41.802941511,99,99.0
55,99,42.5864007635,99,99.0
35,4,43.3701087817,TRUE,829.794977559
7,6,45.7542789039,99,99.0
51,-10,46.5432465817,99,99.0
24,3,47.3216861015,99,99.0
55,99,48.1052290607,99,99.0
44,3,49.2890689799,TRUE,612.952717929
7,6,51.6735219364,99,99.0
53,10,52.4568615578,99,99.0
23,2,53.2404940615,99,99.0
55,99,54.0240470207,99,99.0
48,7,55.2079907877,FALSE,696.284354199
4,3,57.5924629951,99,99.0
51,-10,58.3758648741,99,99.0
23,2,59.1594576461,99,99.0
55,99,59.9430658645,99,99.0
32,1,60.7270309101,TRUE,629.298264277
4,3,63.1108969651,99,99.0
51,-10,63.8944888649,99,99.0
21,0,64.679662958,99,99.0
55,99,65.4617333735,99,99.0
44,3,66.6458156435,TRUE,679.449014366
5,4,69.0298008244,99,99.0
