code_event,myEvent,onsets,response,rt
7,6,0.00699849065859,99,99.0
54,99,0.788618540741,99,99.0
54,99,1.57106692286,99,99.0
55,99,2.35475869477,99,99.0
33,2,3.13970033452,false,1095.2261216
4,3,5.52407091344,99,99.0
53,10,6.30746648274,99,99.0
23,2,7.08987377689,99,99.0
55,99,7.87344822451,99,99.0
47,6,9.0575272945,false,1729.8414429
7,6,11.4415070107,99,99.0
51,-10,12.2260443956,99,99.0
24,3,13.0086682364,99,99.0
55,99,13.7923754277,99,99.0
43,2,14.9764241794,false,1062.90852022
5,4,17.3614054158,99,99.0
53,10,18.1439793959,99,99.0
23,2,18.927560129,99,99.0
55,99,19.7113074338,99,99.0
50,9,20.8960108123,false,662.240504869
4,3,23.2791987192,99,99.0
53,10,24.062869511,99,99.0
23,2,24.8465349555,99,99.0
55,99,25.630389257,99,99.0
47,6,26.8139829367,false,446.215013624
6,5,29.1991395927,99,99.0
51,-10,29.9817286762,99,99.0
23,2,30.7653341459,99,99.0
55,99,31.5490475143,99,99.0
37,6,32.3326692694,false,579.72100249
7,6,34.7168491898,99,99.0
53,10,35.5008997257,99,99.0
22,1,36.2851575994,99,99.0
55,99,37.0677689111,99,99.0
44,3,38.251778608,false,629.507181118
6,5,40.6357834305,99,99.0
53,10,41.4195455201,99,99.0
22,1,42.2029688213,99,99.0
55,99,42.9864708851,99,99.0
34,3,43.7702522766,false,796.436776989
5,4,46.1599462312,99,99.0
53,10,46.9382269116,99,99.0
24,3,47.7219135587,99,99.0
55,99,48.5053676744,99,99.0
48,7,49.6903605427,true,1078.71042157
6,5,52.0733308924,99,99.0
54,99,52.8571796692,99,99.0
54,99,53.6407981731,99,99.0
55,99,54.4244146079,99,99.0
34,3,55.2083257657,false,1462.91433298
7,6,57.5921886298,99,99.0
51,-10,58.3756632294,99,99.0
23,2,59.1596664878,99,99.0
55,99,59.9431540646,99,99.0
45,4,61.1269079912,true,712.918545352
6,5,63.5111055474,99,99.0
53,10,64.2949512025,99,99.0
21,0,65.0793612602,99,99.0
55,99,65.8621900089,99,99.0
32,1,66.6456182754,false,779.625361669
6,5,69.0297544101,99,99.0
54,99,69.8134310786,99,99.0
54,99,70.5969684109,99,99.0
55,99,71.3807563136,99,99.0
42,1,72.5644752543,false,1063.09424632
5,4,74.9486037049,99,99.0
54,99,75.7322222691,99,99.0
54,99,76.5162623629,99,99.0
55,99,77.2995594977,99,99.0
45,4,78.4832820264,true,796.385397436
6,5,80.8675664745,99,99.0
53,10,81.6512035074,99,99.0
24,3,82.4347353301,99,99.0
55,99,83.2183086378,99,99.0
49,8,84.4036295277,true,678.223570227
5,4,86.7863401854,99,99.0
51,-10,87.5706006547,99,99.0
22,1,88.3536518598,99,99.0
55,99,89.1372575099,99,99.0
38,7,89.920978812,false,1213.12827198
7,6,92.3053073677,99,99.0
51,-10,93.088669921,99,99.0
21,0,93.8725822215,99,99.0
55,99,94.6559019155,99,99.0
37,6,95.439556124,true,846.481026616
4,3,97.8241532166,99,99.0
53,10,98.607573384,99,99.0
21,0,99.3911008307,99,99.0
55,99,100.174812837,99,99.0
34,3,100.958386133,true,829.723808798
4,3,103.342805532,99,99.0
51,-10,104.126223317,99,99.0
22,1,104.909772493,99,99.0
55,99,105.693382832,99,99.0
43,2,106.877550613,true,579.387393082
5,4,109.261496568,99,99.0
51,-10,110.045082092,99,99.0
24,3,110.82874221,99,99.0
55,99,111.612631043,99,99.0
32,1,112.395959453,true,596.346420934
5,4,114.780312534,99,99.0
53,10,115.563842321,99,99.0
21,0,116.347448091,99,99.0
55,99,117.131389874,99,99.0
45,4,118.314934817,true,362.85717634
4,3,120.699222574,99,99.0
53,10,121.482700957,99,99.0
24,3,122.266353809,99,99.0
55,99,123.050037205,99,99.0
33,2,123.833649868,false,1179.8189067
7,6,126.21799477,99,99.0
54,99,127.00133658,99,99.0
54,99,127.785319451,99,99.0
55,99,128.568759739,99,99.0
33,2,129.352567791,false,779.49457895
4,3,131.736842258,99,99.0
53,10,132.520155227,99,99.0
22,1,133.303908838,99,99.0
55,99,134.087665433,99,99.0
36,5,134.871072506,false,1396.65890462
6,5,137.255398138,99,99.0
53,10,138.039265519,99,99.0
23,2,138.822841389,99,99.0
55,99,139.606463875,99,99.0
48,7,140.789967316,true,1113.16553608
7,6,143.174223491,99,99.0
51,-10,143.957732442,99,99.0
22,1,144.74145692,99,99.0
55,99,145.525023506,99,99.0
34,3,146.308703145,false,696.345099015
7,6,148.693226633,99,99.0
53,10,149.47662912,99,99.0
23,2,150.260125442,99,99.0
55,99,151.043885496,99,99.0
49,8,152.227635988,true,796.368492418
4,3,154.612064298,99,99.0
54,99,155.395434175,99,99.0
54,99,156.179195374,99,99.0
55,99,156.962620768,99,99.0
44,3,158.146847081,true,712.699559634
5,4,160.531242926,99,99.0
54,99,161.314272345,99,99.0
54,99,162.097910969,99,99.0
55,99,162.881525406,99,99.0
45,4,164.065658452,true,646.015741397
5,4,166.449566644,99,99.0
51,-10,167.233336977,99,99.0
23,2,168.016742679,99,99.0
55,99,168.801223725,99,99.0
43,2,169.984515307,true,729.383876314
7,6,172.368637749,99,99.0
53,10,173.152051997,99,99.0
21,0,173.935832039,99,99.0
55,99,174.719326653,99,99.0
37,6,175.502976618,true,512.932374026
7,6,177.88716855,99,99.0
51,-10,178.670875772,99,99.0
24,3,179.454764247,99,99.0
55,99,180.238096533,99,99.0
43,2,181.422038508,false,646.125697531
6,5,183.806206101,99,99.0
51,-10,184.589722748,99,99.0
22,1,185.373303583,99,99.0
55,99,186.157225883,99,99.0
45,4,187.340724235,true,412.905840902
4,3,189.725367995,99,99.0
51,-10,190.508914301,99,99.0
24,3,191.292304436,99,99.0
55,99,192.076271578,99,99.0
35,4,192.859541465,false,863.002672209
4,3,195.243711019,99,99.0
54,99,196.027392965,99,99.0
54,99,196.810975647,99,99.0
55,99,197.59462973,99,99.0
44,3,198.778487591,true,396.085327957
4,3,201.163036654,99,99.0
51,-10,201.946356008,99,99.0
21,0,202.72980075,99,99.0
55,99,203.513500104,99,99.0
34,3,204.297252407,true,929.598344606
5,4,206.681198545,99,99.0
53,10,207.465008363,99,99.0
22,1,208.248470611,99,99.0
55,99,209.032078558,99,99.0
36,5,209.816183731,true,979.39814406
7,6,212.200049151,99,99.0
54,99,212.983623497,99,99.0
54,99,213.767410214,99,99.0
55,99,214.550925373,99,99.0
37,6,215.334580099,true,779.667231604
6,5,217.718760834,99,99.0
51,-10,218.502312732,99,99.0
24,3,219.286192891,99,99.0
55,99,220.069986647,99,99.0
43,2,221.253502228,true,679.600825417
5,4,223.637630853,99,99.0
51,-10,224.421250004,99,99.0
21,0,225.204864583,99,99.0
55,99,225.988646775,99,99.0
35,4,226.772136174,true,729.716815054
4,3,229.156429969,99,99.0
51,-10,229.939953759,99,99.0
23,2,230.724028421,99,99.0
55,99,231.507222342,99,99.0
32,1,232.291075898,true,746.187763871
6,5,234.67524968,99,99.0
51,-10,235.459864745,99,99.0
21,0,236.24241034,99,99.0
55,99,237.025981522,99,99.0
50,9,238.20978801,false,846.483273199
7,6,240.594075733,99,99.0
53,10,241.377987799,99,99.0
24,3,242.161276862,99,99.0
55,99,242.944863532,99,99.0
40,9,243.728620109,true,779.602387571
