code_event,myEvent,onsets,response,rt
7,6,0.00700162444264,99,99.0
51,-10,0.78842910938,99,99.0
22,1,1.57213870646,99,99.0
55,99,2.35552265192,99,99.0
36,5,3.13938459242,true,578.68080039
7,6,5.52267319546,99,99.0
53,10,6.30809344677,99,99.0
22,1,7.0898027526,99,99.0
55,99,7.87359687767,99,99.0
40,9,8.65806765913,false,628.748276504
4,3,11.0426136907,99,99.0
54,99,11.8248755377,99,99.0
54,99,12.6085611021,99,99.0
55,99,13.3920976225,99,99.0
44,3,14.5762564746,true,829.541231389
6,5,16.9602201401,99,99.0
54,99,17.7438020312,99,99.0
54,99,18.527467638,99,99.0
55,99,19.3111900951,99,99.0
46,5,20.4948842964,true,412.980302703
5,4,22.8801518859,99,99.0
51,-10,23.6627825778,99,99.0
24,3,24.4466399619,99,99.0
55,99,25.2303824007,99,99.0
45,4,26.4138237701,false,729.706604732
5,4,28.798001065,99,99.0
51,-10,29.581614739,99,99.0
22,1,30.3653865576,99,99.0
55,99,31.1489606323,99,99.0
44,3,32.3327190911,true,429.606304737
4,3,34.7170313161,99,99.0
54,99,35.5005661824,99,99.0
54,99,36.2844418279,99,99.0
55,99,37.0678043091,99,99.0
44,3,38.2515669693,true,846.411463805
7,6,40.6358313847,99,99.0
51,-10,41.4194765288,99,99.0
22,1,42.2029680875,99,99.0
55,99,42.9866704065,99,99.0
36,5,43.7705156105,true,679.474235047
4,3,46.1545228061,99,99.0
53,10,46.9432269663,99,99.0
23,2,47.7229864881,99,99.0
55,99,48.5054420913,99,99.0
46,5,49.6895292754,true,545.945368358
6,5,52.0734284938,99,99.0
51,-10,52.857149378,99,99.0
23,2,53.6406591861,99,99.0
55,99,54.4244055104,99,99.0
44,3,55.6081716052,true,529.524412705
6,5,57.9928728222,99,99.0
53,10,58.7759213808,99,99.0
21,0,59.5608049344,99,99.0
55,99,60.3431318358,99,99.0
46,5,61.5269542304,true,429.599453695
4,3,63.9112005859,99,99.0
51,-10,64.6947661373,99,99.0
22,1,65.4783863345,99,99.0
55,99,66.261947086,99,99.0
36,5,67.0461320616,false,495.83907472
5,4,69.4300227449,99,99.0
51,-10,70.2135288387,99,99.0
21,0,70.9973159052,99,99.0
55,99,71.7807364906,99,99.0
39,8,72.5657304242,false,828.421550919
5,4,74.9487270472,99,99.0
53,10,75.7322779613,99,99.0
23,2,76.5160230978,99,99.0
55,99,77.3007208438,99,99.0
37,6,78.0832474412,false,762.943553156
6,5,80.4674188325,99,99.0
51,-10,81.2509898155,99,99.0
22,1,82.0346942397,99,99.0
55,99,82.8182640288,99,99.0
45,4,84.0023432762,true,362.580407993
7,6,86.3862246934,99,99.0
53,10,87.1699279658,99,99.0
21,0,87.9538789304,99,99.0
55,99,88.7371282375,99,99.0
50,9,89.9208912918,false,613.00550797
7,6,92.3050509208,99,99.0
51,-10,93.0888239966,99,99.0
24,3,93.8723853406,99,99.0
55,99,94.655958922,99,99.0
34,3,95.4398662753,true,596.110939165
5,4,97.8237873249,99,99.0
53,10,98.6077548125,99,99.0
22,1,99.3911868113,99,99.0
55,99,100.174672051,99,99.0
37,6,100.958396298,false,679.666556651
7,6,103.342633426,99,99.0
54,99,104.12621889,99,99.0
54,99,104.909784715,99,99.0
55,99,105.693620918,99,99.0
33,2,106.477099466,false,1530.01638176
5,4,108.861954446,99,99.0
53,10,109.644981471,99,99.0
24,3,110.428608159,99,99.0
55,99,111.212130475,99,99.0
35,4,111.996399963,false,1146.00388671
4,3,114.380065237,99,99.0
51,-10,115.163721511,99,99.0
21,0,115.947277737,99,99.0
55,99,116.73107354,99,99.0
34,3,117.514878687,true,812.771319179
6,5,119.898870262,99,99.0
51,-10,120.68248599,99,99.0
24,3,121.4662035,99,99.0
55,99,122.249672728,99,99.0
33,2,123.033313033,true,963.124951348
7,6,125.417512716,99,99.0
51,-10,126.201055817,99,99.0
21,0,126.984794234,99,99.0
55,99,127.768863398,99,99.0
43,2,128.952526475,false,629.327662406
6,5,131.353181429,99,99.0
51,-10,132.137036097,99,99.0
21,0,132.920583661,99,99.0
55,99,133.704107102,99,99.0
36,5,134.487590297,true,846.43287689
7,6,136.871787658,99,99.0
53,10,137.655376273,99,99.0
24,3,138.439611973,99,99.0
55,99,139.22275942,99,99.0
39,8,140.006365672,true,1479.95498963
5,4,142.390555394,99,99.0
51,-10,143.174171964,99,99.0
23,2,143.957762751,99,99.0
55,99,144.741442815,99,99.0
33,2,145.52507146,true,429.589318461
7,6,147.909191887,99,99.0
54,99,148.693387909,99,99.0
54,99,149.476509215,99,99.0
55,99,150.260139177,99,99.0
48,7,151.445747512,false,1011.3629062
7,6,153.828127974,99,99.0
53,10,154.611713507,99,99.0
22,1,155.395395041,99,99.0
55,99,156.179216153,99,99.0
40,9,156.962723476,false,929.784867796
6,5,159.34724574,99,99.0
53,10,160.130476521,99,99.0
23,2,160.9140772,99,99.0
55,99,161.697799284,99,99.0
48,7,162.881568082,true,629.670182941
4,3,165.265887631,99,99.0
53,10,166.049509184,99,99.0
22,1,166.832985901,99,99.0
55,99,167.616493324,99,99.0
45,4,168.801525202,true,561.919275788
4,3,171.184680108,99,99.0
51,-10,171.968385663,99,99.0
23,2,172.752013388,99,99.0
55,99,173.535720059,99,99.0
42,1,174.719400339,true,612.925193505
5,4,177.103670944,99,99.0
53,10,177.887329158,99,99.0
21,0,178.670821084,99,99.0
