code_event,myEvent,onsets,response,rt
23,2,127.785335728,99,99.0
55,99,128.568814799,99,99.0
47,6,129.752496814,true,913.114622934
5,4,132.13668782,99,99.0
54,99,132.920395736,99,99.0
54,99,133.703912648,99,99.0
55,99,134.487532608,99,99.0
35,4,135.271201333,true,829.793266254
7,6,137.655380063,99,99.0
54,99,138.439361216,99,99.0
54,99,139.222645906,99,99.0
55,99,140.006284828,99,99.0
38,7,140.789988113,0,0.0
4,3,143.174217789,99,99.0
51,-10,143.957810215,99,99.0
23,2,144.741396996,99,99.0
55,99,145.524968544,99,99.0
43,2,146.708769336,false,1196.63478807
7,6,149.094380577,99,99.0
53,10,149.876675551,99,99.0
21,0,150.660539083,99,99.0
55,99,151.44385545,99,99.0
43,2,152.627755717,false,1396.59834024
6,5,155.011951409,99,99.0
51,-10,155.795496417,99,99.0
21,0,156.579162234,99,99.0
55,99,157.36276048,99,99.0
36,5,158.146729462,true,1079.56807641
5,4,160.530816864,99,99.0
51,-10,161.314208761,99,99.0
21,0,162.097964998,99,99.0
55,99,162.881621357,99,99.0
37,6,163.665220766,false,1229.85473229
6,5,166.049354976,99,99.0
53,10,166.833128028,99,99.0
23,2,167.616448011,99,99.0
55,99,168.401182024,99,99.0
45,4,169.584051712,false,879.782779957
7,6,171.968531881,99,99.0
53,10,172.751830146,99,99.0
24,3,173.535599009,99,99.0
55,99,174.319126879,99,99.0
48,7,175.502990299,false,1279.88305432
7,6,177.887256413,99,99.0
51,-10,178.670786729,99,99.0
21,0,179.454693361,99,99.0
55,99,180.238170968,99,99.0
38,7,181.021918035,false,1646.49618289
5,4,183.406232534,99,99.0
51,-10,184.189557873,99,99.0
24,3,184.97322698,99,99.0
55,99,185.756743209,99,99.0
34,3,186.540509218,false,1029.73389556
6,5,188.924646167,99,99.0
51,-10,189.708724291,99,99.0
22,1,190.491967014,99,99.0
55,99,191.275576682,99,99.0
33,2,192.059282971,false,1713.28746388
6,5,194.443432068,99,99.0
53,10,195.227057399,99,99.0
21,0,196.010665615,99,99.0
55,99,196.794205148,99,99.0
40,9,197.577914036,false,1196.60447282
4,3,199.962431936,99,99.0
54,99,200.745742093,99,99.0
54,99,201.529485401,99,99.0
55,99,202.312995501,99,99.0
45,4,203.496814268,false,796.362645808
4,3,205.881041454,99,99.0
51,-10,206.664611466,99,99.0
21,0,207.448266303,99,99.0
55,99,208.231810164,99,99.0
48,7,209.416412483,false,1229.14315306
5,4,211.799850094,99,99.0
53,10,212.583741793,99,99.0
24,3,213.367153347,99,99.0
55,99,214.150660542,99,99.0
48,7,215.334572905,true,1413.27990207
6,5,217.718784226,99,99.0
53,10,218.502336055,99,99.0
24,3,219.286040572,99,99.0
55,99,220.069847849,99,99.0
39,8,220.85327792,true,829.765504343
4,3,223.237470757,99,99.0
51,-10,224.021136403,99,99.0
24,3,224.804874752,99,99.0
55,99,225.588355243,99,99.0
32,1,226.372120181,false,946.339710033
4,3,228.75617586,99,99.0
53,10,229.539899418,99,99.0
24,3,230.323737746,99,99.0
55,99,231.107392319,99,99.0
45,4,232.290900565,false,1196.56412455
7,6,234.67519471,99,99.0
53,10,235.458814591,99,99.0
23,2,236.242874721,99,99.0
55,99,237.025975693,99,99.0
48,7,238.209796707,false,2063.5332599
7,6,240.593834543,99,99.0
51,-10,241.377891849,99,99.0
22,1,242.161292284,99,99.0
55,99,242.945803663,99,99.0
32,1,243.72856401,false,1579.97725217
