code_event,myEvent,onsets,response,rt
4,3,0.00737065274734,99,99.0
54,99,0.78842726571,99,99.0
54,99,1.57122577133,99,99.0
55,99,2.35463608021,99,99.0
44,3,3.53856469865,TRUE,479.598906939
7,6,5.92380871868,99,99.0
51,-10,6.70760166179,99,99.0
21,0,7.490979066,99,99.0
55,99,8.27358851908,99,99.0
50,9,9.45879462291,FALSE,644.995719427
4,3,11.8416569444,99,99.0
53,10,12.6262237272,99,99.0
22,1,13.4098860229,99,99.0
55,99,14.1923914958,99,99.0
45,4,15.3775765594,TRUE,561.72782043
5,4,17.7606787115,99,99.0
51,-10,18.5440826265,99,99.0
24,3,19.3278284847,99,99.0
55,99,20.1113806439,99,99.0
32,1,20.8949936351,TRUE,813.121340354
6,5,23.2802569781,99,99.0
51,-10,24.0629036998,99,99.0
21,0,24.8464190867,99,99.0
55,99,25.6305156939,99,99.0
36,5,26.4137448089,TRUE,512.997085811
7,6,28.7980277593,99,99.0
54,99,29.5815696209,99,99.0
54,99,30.365159217,99,99.0
55,99,31.1489711133,99,99.0
37,6,31.9324356678,TRUE,496.361020952
4,3,34.3166753858,99,99.0
51,-10,35.1003330891,99,99.0
24,3,35.8842220126,99,99.0
55,99,36.6677027565,99,99.0
31,0,37.4512056232,TRUE,513.019680977
7,6,39.8354300903,99,99.0
51,-10,40.6190819591,99,99.0
23,2,41.4036442008,99,99.0
55,99,42.1863094033,99,99.0
45,4,43.3700575946,TRUE,429.655573098
5,4,45.7542964345,99,99.0
53,10,46.543319179,99,99.0
21,0,47.3216185959,99,99.0
55,99,48.1051866586,99,99.0
44,3,49.2890055915,FALSE,546.300571412
4,3,51.6731697649,99,99.0
51,-10,52.4568055798,99,99.0
22,1,53.2404559419,99,99.0
55,99,54.0240407803,99,99.0
43,2,55.2079286595,FALSE,429.550879984
6,5,57.5923548646,99,99.0
53,10,58.3757315379,99,99.0
21,0,59.1592710478,99,99.0
55,99,59.9429829486,99,99.0
46,5,61.1268813299,TRUE,696.246246574
7,6,63.5111781477,99,99.0
54,99,64.2945189901,99,99.0
54,99,65.0782215378,99,99.0
55,99,65.861785414,99,99.0
47,6,67.0463192194,TRUE,862.418928649
7,6,69.429829151,99,99.0
53,10,70.2136564786,99,99.0
21,0,70.9971154544,99,99.0
55,99,71.7807450078,99,99.0
35,4,72.5644799639,FALSE,662.943028496
6,5,74.9486015606,99,99.0
53,10,75.7322066872,99,99.0
23,2,76.5160580745,99,99.0
55,99,77.2996899526,99,99.0
47,6,78.4832017269,FALSE,746.447540121
7,6,80.8675901161,99,99.0
51,-10,81.6510907423,99,99.0
22,1,82.434769534,99,99.0
55,99,83.218353052,99,99.0
46,5,84.4021141996,TRUE,696.392286103
5,4,86.7865881933,99,99.0
51,-10,87.5699108617,99,99.0
23,2,88.3538514414,99,99.0
55,99,89.1372658826,99,99.0
34,3,89.9209009878,FALSE,729.678075877
5,4,92.3051858208,99,99.0
51,-10,93.0888078464,99,99.0
22,1,93.8723120395,99,99.0
55,99,94.6558550079,99,99.0
47,6,95.8396799408,FALSE,746.479371097
7,6,98.2239436043,99,99.0
51,-10,99.0079234345,99,99.0
24,3,99.7912132672,99,99.0
55,99,100.574808487,99,99.0
44,3,101.758666599,TRUE,729.703425779
6,5,104.143010183,99,99.0
54,99,104.926470127,99,99.0
54,99,105.710031314,99,99.0
55,99,106.493647788,99,99.0
49,8,107.678752622,FALSE,728.492303286
7,6,110.06212006,99,99.0
53,10,110.845337647,99,99.0
24,3,111.628948446,99,99.0
55,99,112.412639174,99,99.0
40,9,113.196530374,TRUE,746.107064537
7,6,115.580573852,99,99.0
53,10,116.364141499,99,99.0
23,2,117.147635076,99,99.0
55,99,117.931192685,99,99.0
49,8,119.115469183,TRUE,712.705024169
4,3,121.499734356,99,99.0
53,10,122.282913604,99,99.0
22,1,123.06670911,99,99.0
55,99,123.850206356,99,99.0
45,4,125.034084774,TRUE,1513.28395447
5,4,127.418256312,99,99.0
54,99,128.201803683,99,99.0
54,99,128.985423742,99,99.0
55,99,129.76952185,99,99.0
47,6,130.952988055,FALSE,1563.28661973
4,3,133.337132647,99,99.0
53,10,134.120823354,99,99.0
23,2,134.904342188,99,99.0
55,99,135.688069129,99,99.0
36,5,136.471642467,TRUE,646.356734214
7,6,138.855814014,99,99.0
53,10,139.639554781,99,99.0
22,1,140.423482251,99,99.0
55,99,141.206805265,99,99.0
35,4,141.990371124,FALSE,663.041673484
6,5,144.374763326,99,99.0
51,-10,145.158276127,99,99.0
22,1,145.941822845,99,99.0
55,99,146.725503445,99,99.0
33,2,147.50934313,FALSE,679.450337775
