code_event,myEvent,onsets,response,rt
2,DodgerBlue,153.564682065,99,99.0
13,T,154.213896109,t,562.902395672
2,DodgerBlue,156.298942892,99,99.0
11,L,156.848178268,l,546.284803015
1,Orange,158.933349538,99,99.0
11,L,159.415956815,l,762.912295701
1,Orange,161.500927761,99,99.0
11,L,162.266969288,l,546.293518855
2,DodgerBlue,164.352086477,99,99.0
10,L,165.135059566,l,545.958665782
1,Orange,167.219865799,99,99.0
13,T,168.085816457,t,713.072982559
1,Orange,170.171072538,99,99.0
10,L,170.987053568,l,596.270073613
1,Orange,173.072248468,99,99.0
13,T,173.55478484,t,662.872070563
2,DodgerBlue,175.639962723,99,99.0
12,T,176.172282695,t,696.40320068
2,DodgerBlue,178.257503312,99,99.0
12,T,178.890464312,t,579.237414757
1,Orange,180.975237159,99,99.0
11,L,181.657866009,l,712.973440008
1,Orange,183.743004809,99,99.0
13,T,184.525686365,t,846.307638101
1,Orange,186.61073085,99,99.0
11,L,187.309921416,l,979.872006807
1,Orange,189.395429169,99,99.0
10,L,190.094805244,l,1296.20176478
1,Orange,192.179654024,99,99.0
10,L,192.812103411,l,596.364698897
1,Orange,194.897421971,99,99.0
11,L,194.996316543,l,696.355221851
1,Orange,197.081515572,99,99.0
10,L,197.764186854,l,612.849780591
1,Orange,199.849356028,99,99.0
13,T,200.615228882,t,529.557424365
