code_event,myEvent,onsets,response,rt
1,Orange,0.00477910041809,99,99.0
13,T,0.773581981659,6,327.458143234
2,DodgerBlue,2.85492014885,99,99.0
13,T,3.60519814491,6,279.620885849
1,Orange,5.68744802475,99,99.0
12,T,6.33880805969,-6,296.282052994
1,Orange,8.42226314545,99,99.0
12,T,9.15555715561,-6,279.831886292
1,Orange,11.2392830849,99,99.0
12,T,12.122533083,-6,246.500968933
2,DodgerBlue,14.2064349651,99,99.0
13,T,14.9394409657,6,263.077974319
2,DodgerBlue,17.0232291222,99,99.0
13,T,17.6735999584,6,262.799024582
2,DodgerBlue,19.7557590008,99,99.0
12,T,20.6235029697,-6,279.669046402
2,DodgerBlue,22.7073299885,99,99.0
12,T,23.3406159878,-6,362.998008728
1,Orange,25.4241800308,99,99.0
12,T,26.1409931183,-6,346.159934998
1,Orange,28.2245819569,99,99.0
12,T,28.9910991192,-6,263.208866119
1,Orange,31.0751080513,99,99.0
12,T,31.1747839451,-6,429.607152939
2,DodgerBlue,33.2584121227,99,99.0
12,T,33.9583110809,-6,246.356964111
2,DodgerBlue,36.0588600636,99,99.0
13,T,36.9254629612,6,246.46115303
1,Orange,39.009403944,99,99.0
12,T,39.5093579292,-6,296.241044998
2,DodgerBlue,41.5927259922,99,99.0
13,T,42.2426300049,6,279.765129089
2,DodgerBlue,44.3765239716,99,99.0
13,T,44.9599130154,6,312.685966492
2,DodgerBlue,47.043587923,99,99.0
12,T,47.8099420071,-6,262.902021408
2,DodgerBlue,49.894215107,99,99.0
13,T,50.5777280331,6,362.20908165
1,Orange,52.6607160568,99,99.0
12,T,53.5271921158,-6,312.750816345
2,DodgerBlue,55.6109850407,99,99.0
13,T,56.4442019463,6,262.969017029
1,Orange,58.5282330513,99,99.0
12,T,59.3779330254,-6,329.689979553
2,DodgerBlue,61.4618639946,99,99.0
13,T,62.094949007,6,329.637050629
2,DodgerBlue,64.1785950661,99,99.0
13,T,65.0622560978,6,295.953035355
2,DodgerBlue,67.1456251144,99,99.0
13,T,67.678882122,6,296.288013458
1,Orange,69.7629051208,99,99.0
12,T,70.245716095,-6,313.022851944
1,Orange,72.3282849789,99,99.0
12,T,72.8795630932,-6,312.943935394
1,Orange,74.9635000229,99,99.0
12,T,75.6964819431,-6,296.028137207
1,Orange,77.7804310322,99,99.0
13,T,78.4136660099,6,312.654972076
1,Orange,80.4973700047,99,99.0
12,T,81.0303249359,-6,295.892000198
1,Orange,83.1141209602,99,99.0
12,T,83.2140071392,-6,446.394920349
2,DodgerBlue,85.2977099419,99,99.0
13,T,86.1642971039,6,262.945890427
1,Orange,88.2482581139,99,99.0
12,T,88.8651399612,-6,262.516021729
2,DodgerBlue,90.9483180046,99,99.0
13,T,91.6318349838,6,262.763977051
1,Orange,93.7154431343,99,99.0
12,T,94.2485051155,-6,262.986898422
1,Orange,96.3321499825,99,99.0
12,T,97.0654809475,-6,262.979984283
1,Orange,99.1494169235,99,99.0
12,T,99.2493259907,-6,479.434013367
1,Orange,101.332973003,99,99.0
12,T,101.432716131,-6,312.909841537
2,DodgerBlue,103.515357018,99,99.0
13,T,104.349722147,6,279.044866562
2,DodgerBlue,106.433577061,99,99.0
13,T,107.116871119,6,329.530954361
1,Orange,109.200622082,99,99.0
13,T,109.733669043,6,379.935979843
1,Orange,111.817311049,99,99.0
12,T,112.584233999,-6,262.838125229
1,Orange,114.667726994,99,99.0
12,T,115.300725937,-6,246.476173401
2,DodgerBlue,117.384645939,99,99.0
13,T,117.884500027,6,296.355009079
1,Orange,119.968335152,99,99.0
12,T,120.751630068,-6,262.851953506
1,Orange,122.835395098,99,99.0
12,T,123.633993149,-6,230.752944946
2,DodgerBlue,125.718829155,99,99.0
12,T,125.818799019,-6,446.281909943
2,DodgerBlue,127.902832031,99,99.0
13,T,128.769062042,6,879.390001297
1,Orange,130.852792978,99,99.0
12,T,131.719486952,-6,329.586982727
2,DodgerBlue,133.803354025,99,99.0
13,T,134.667797089,6,314.970970154
2,DodgerBlue,136.754019022,99,99.0
12,T,137.570582151,-6,279.217004776
1,Orange,139.653697014,99,99.0
12,T,140.303656101,-6,329.771995544
1,Orange,142.387372971,99,99.0
12,T,143.154016018,-6,279.635906219
2,DodgerBlue,145.238007069,99,99.0
12,T,145.98794198,-6,296.0729599
1,Orange,148.071990967,99,99.0
13,T,148.721369982,6,312.526941299
1,Orange,150.805084944,99,99.0
12,T,151.571570158,-6,262.670993805
2,DodgerBlue,153.655563116,99,99.0
13,T,154.405673981,6,312.718153
1,Orange,156.488986969,99,99.0
12,T,157.072287083,-6,313.008069992
2,DodgerBlue,159.156198978,99,99.0
13,T,159.655887127,6,329.173803329
1,Orange,161.739562988,99,99.0
12,T,162.505532026,-6,263.845920563
2,DodgerBlue,164.59007597,99,99.0
13,T,165.139790058,6,296.365022659
1,Orange,167.223510981,99,99.0
12,T,168.057071924,-6,262.743234634
2,DodgerBlue,170.140584946,99,99.0
13,T,171.007143974,6,246.332168579
1,Orange,173.090855122,99,99.0
13,T,173.757699966,6,329.472064972
1,Orange,175.84108901,99,99.0
12,T,175.941002131,-6,429.780006409
1,Orange,178.025303125,99,99.0
12,T,178.124592066,-6,479.903936386
2,DodgerBlue,180.208398104,99,99.0
13,T,180.808264017,6,279.709100723
2,DodgerBlue,182.892292976,99,99.0
13,T,183.641965151,6,263.059854507
2,DodgerBlue,185.725650072,99,99.0
13,T,186.259114027,6,612.911939621
1,Orange,188.342559099,99,99.0
12,T,188.442505121,-6,429.562807083
1,Orange,190.526452065,99,99.0
12,T,191.242901087,-6,279.55698967
1,Orange,193.326521158,99,99.0
12,T,193.808774948,-6,280.575990677
2,DodgerBlue,195.893551111,99,99.0
13,T,196.693287134,6,296.547889709
1,Orange,198.777311087,99,99.0
12,T,199.510473967,-6,262.760162354
1,Orange,201.594342947,99,99.0
12,T,202.12737298,-6,279.695034027
