code_event,myEvent,onsets,response,rt
1,Orange,71.4624960423,99,99.0
13,T,72.0290608406,6,313.13419342
1,Orange,74.1128468513,99,99.0
13,T,74.9459660053,6,146.340847015
1,Orange,77.0286128521,99,99.0
13,T,77.7629759312,6,329.665899277
2,DodgerBlue,79.8469309807,99,99.0
13,T,80.346570015,6,529.6189785
2,DodgerBlue,82.4303908348,99,99.0
12,T,83.1803088188,-6,229.53414917
2,DodgerBlue,85.2640390396,99,99.0
12,T,85.8306658268,-6,312.848091125
1,Orange,87.9143550396,99,99.0
13,T,88.4645140171,6,262.177944183
1,Orange,90.5480630398,99,99.0
13,T,90.647797823,6,396.162033081
1,Orange,92.7315988541,99,99.0
13,T,92.831581831,6,346.131086349
2,DodgerBlue,94.9151828289,99,99.0
12,T,95.5975458622,0,0.0
2,DodgerBlue,97.6821248531,99,99.0
12,T,98.4986679554,6,112.638950348
1,Orange,100.581317902,99,99.0
13,T,101.365675926,6,263.08298111
2,DodgerBlue,103.449687958,99,99.0
12,T,103.549203873,-6,662.914037704
2,DodgerBlue,105.636670828,99,99.0
12,T,106.115906954,-6,263.114929199
2,DodgerBlue,108.199983835,99,99.0
12,T,108.799801826,-6,246.621131897
2,DodgerBlue,110.88361001,99,99.0
12,T,110.983726025,-6,396.022796631
2,DodgerBlue,113.084296942,99,99.0
12,T,113.734009027,-6,279.480934143
2,DodgerBlue,115.817456007,99,99.0
12,T,116.483862877,-6,279.922962189
2,DodgerBlue,118.567945957,99,99.0
13,T,119.451007843,6,279.582977295
1,Orange,121.535002947,99,99.0
13,T,122.201287031,6,363.081932068
1,Orange,124.285109043,99,99.0
13,T,124.801662922,6,296.175003052
1,Orange,126.885463953,99,99.0
12,T,127.667224884,-6,314.644098282
1,Orange,129.752301931,99,99.0
13,T,129.852166891,6,462.918996811
1,Orange,131.936056852,99,99.0
13,T,132.452471972,6,279.16097641
1,Orange,134.536207914,99,99.0
13,T,135.103096008,6,329.530000687
2,DodgerBlue,137.186630964,99,99.0
12,T,137.705526829,-6,327.154159546
1,Orange,139.786989927,99,99.0
13,T,140.420064926,6,346.369981766
1,Orange,142.503662825,99,99.0
13,T,143.203646898,6,279.535055161
1,Orange,145.287387848,99,99.0
12,T,145.937324047,-6,312.895774841
1,Orange,148.021102905,99,99.0
13,T,148.837596893,6,262.941122055
2,DodgerBlue,150.921411037,99,99.0
12,T,151.654667854,-6,279.53004837
1,Orange,153.738296986,99,99.0
12,T,154.438225985,-6,313.102006912
1,Orange,156.52193284,99,99.0
13,T,157.271862984,6,313.055038452
2,DodgerBlue,159.355595827,99,99.0
13,T,159.455747843,6,479.612112045
1,Orange,161.539346933,99,99.0
13,T,162.23920083,6,312.895059586
2,DodgerBlue,164.32286191,99,99.0
12,T,164.906163931,-6,296.430110931
1,Orange,166.989724874,99,99.0
13,T,167.606673002,6,312.718868256
1,Orange,169.690548897,99,99.0
13,T,170.373343945,6,329.581975937
1,Orange,172.457132816,99,99.0
12,T,173.323740005,-6,296.16189003
2,DodgerBlue,175.407361031,99,99.0
12,T,176.040696859,-6,412.971019745
1,Orange,178.124444008,99,99.0
13,T,178.74085784,6,279.679059982
2,DodgerBlue,180.824748039,99,99.0
12,T,181.374557018,-6,279.630899429
1,Orange,183.458325863,99,99.0
12,T,183.990624905,-6,347.311019897
1,Orange,186.075129986,99,99.0
13,T,186.175060034,6,379.607915878
1,Orange,188.258761883,99,99.0
13,T,188.358711958,6,362.972974777
1,Orange,190.442414999,99,99.0
13,T,190.942154884,6,279.669046402
1,Orange,193.026013851,99,99.0
13,T,193.876324892,6,329.206943512
1,Orange,195.959683895,99,99.0
13,T,196.442845821,6,346.486091614
2,DodgerBlue,198.526949883,99,99.0
12,T,199.276849031,-6,262.573957443
