code_event,myEvent,onsets,response,rt
1,-6,0.00384093669709,99,99.0
10,T,0.608535571955,T,625.297327759
2,6,2.65219982318,99,99.0
10,T,3.25330137578,T,714.918945218
1,-6,5.30332035443,99,99.0
10,T,5.9037840165,T,582.128232694
1,-6,7.95424204483,99,99.0
12,L,8.55628600903,L,530.567639042
1,-6,10.6052668804,99,99.0
10,T,11.2065447415,T,431.295911432
1,-6,13.2563670027,99,99.0
12,L,13.8570455626,L,498.516812571
2,6,15.9073799136,99,99.0
13,L,16.5145322377,L,542.062106542
1,-6,18.558438755,99,99.0
10,T,19.1591230622,T,448.458951665
1,-6,21.2094134615,99,99.0
13,L,21.8106586372,L,698.031196371
2,6,23.8603904478,99,99.0
11,T,24.461762982,T,447.897755424
1,-6,26.5115688854,99,99.0
12,L,27.1127968882,L,447.828664095
1,-6,29.1625387709,99,99.0
10,T,29.7640881882,T,430.894193822
2,6,31.8135076641,99,99.0
13,L,32.4147391164,L,414.577990188
1,-6,34.4645573356,99,99.0
10,T,35.0664343536,T,397.219949751
1,-6,37.115568863,99,99.0
12,L,37.7162298922,L,415.130927693
2,6,39.7664542109,99,99.0
11,T,40.3679260075,T,664.554463816
2,6,42.4175247303,99,99.0
13,L,43.0185203166,L,481.570086791
1,-6,45.0686340345,99,99.0
13,L,45.6707948792,L,697.061942774
2,6,47.7197375552,99,99.0
13,L,48.3207712076,L,531.37436742
1,-6,50.3708062612,99,99.0
12,L,50.9717984942,L,397.991066333
1,-6,53.0217285322,99,99.0
10,T,53.6226193282,T,581.590885879
2,6,55.6731671394,99,99.0
13,L,56.2739958516,L,347.854830092
1,-6,58.3236075578,99,99.0
10,T,58.9241598418,T,515.368489432
2,6,60.9748217455,99,99.0
13,L,61.576023165,L,464.532808168
1,-6,63.6256405765,99,99.0
10,T,64.226487806,T,548.511028755
2,6,66.2771843078,99,99.0
12,L,66.8784811402,L,597.49825031
2,6,68.9276758056,99,99.0
11,T,69.5299078018,T,463.715806021
1,-6,71.5788668146,99,99.0
10,T,72.18000563,T,581.371070817
1,-6,74.2297559337,99,99.0
10,T,74.8316995017,T,547.327566077
1,-6,76.8807644537,99,99.0
10,T,77.4818748934,T,464.808562654
2,6,79.5317376866,99,99.0
13,L,80.1339597189,L,347.025530296
2,6,82.182783319,99,99.0
13,L,82.7838863813,L,414.833007962
1,-6,84.8338457604,99,99.0
12,L,85.4357559993,L,413.958376157
1,-6,87.4847806448,99,99.0
10,T,88.085720499,T,431.68271496
1,-6,90.135795751,99,99.0
11,T,90.7375501714,T,547.594845411
1,-6,92.7868244211,99,99.0
13,L,93.3877251419,L,598.454586812
2,6,95.4378944685,99,99.0
13,L,96.0399253863,L,497.24442407
1,-6,98.0888956562,99,99.0
12,L,98.6907464127,L,414.073422085
1,-6,100.739998091,99,99.0
12,L,101.341609679,L,297.528474708
1,-6,103.390932612,99,99.0
11,T,103.992079601,T,431.432024925
2,6,106.042156225,99,99.0
11,T,106.642805603,T,365.056191687
2,6,108.693009747,99,99.0
11,T,109.29455717,T,431.07399717
2,6,111.343987191,99,99.0
13,L,111.945396095,L,481.358894147
2,6,113.994976836,99,99.0
11,T,114.59602281,T,448.29094375
1,-6,116.646255724,99,99.0
10,T,117.247318188,T,631.391599774
1,-6,119.297059791,99,99.0
10,T,119.897661449,T,465.359557536
1,-6,121.948081183,99,99.0
12,L,122.549413428,L,347.902423702
2,6,124.599112632,99,99.0
11,T,125.201799572,T,429.901430616
1,-6,127.250135395,99,99.0
12,L,127.85158638,L,331.089766114
2,6,129.901178558,99,99.0
11,T,130.503096292,T,413.967221277
2,6,132.552198152,99,99.0
10,T,133.153424741,L,464.713507681
2,6,135.20317989,99,99.0
10,T,135.805107924,T,597.439943929
1,-6,137.854213754,99,99.0
12,L,138.455214664,L,414.915160742
2,6,140.505233799,99,99.0
13,L,141.107626624,L,446.877031354
1,-6,143.156361912,99,99.0
10,T,143.757322166,T,431.52289337
1,-6,145.807268529,99,99.0
13,L,146.409118001,L,530.778539833
1,-6,148.458289581,99,99.0
12,L,149.059140696,L,665.190438507
2,6,151.109432274,99,99.0
11,T,151.711469857,T,480.444238638
1,-6,153.760358783,99,99.0
11,T,154.361649263,T,548.070454388
2,6,156.411341068,99,99.0
11,T,157.01308588,T,464.205877972
1,-6,159.062390941,99,99.0
13,L,159.664297556,L,564.063132508
2,6,161.713395287,99,99.0
13,L,162.314252092,L,448.442494613
1,-6,164.364401708,99,99.0
10,T,164.965735499,T,497.962762136
2,6,167.015407355,99,99.0
11,T,167.616829453,T,431.194655015
2,6,169.666695326,99,99.0
10,T,170.267785074,T,564.636677504
2,6,172.317528316,99,99.0
11,T,172.918870002,T,464.554612525
1,-6,174.968463149,99,99.0
12,L,175.569784628,L,448.001886951
1,-6,177.619535094,99,99.0
10,T,178.22159668,T,463.873784058
1,-6,180.270516012,99,99.0
13,L,180.872930133,L,696.989131276
2,6,182.921607848,99,99.0
13,L,183.522887824,L,481.274693157
1,-6,185.572601658,99,99.0
12,L,186.215659343,L,422.864292632
1,-6,188.25699096,99,99.0
10,T,188.858810682,T,464.073863812
2,6,190.907973128,99,99.0
10,T,191.50932396,T,531.273971079
1,-6,193.558948442,99,99.0
12,L,194.160663497,L,414.300208562
2,6,196.210051936,99,99.0
13,L,196.811645356,L,464.312006603
